year,month,borough,major_category,minor_category,total_crimes
2013,11,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,58
2013,12,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,58
2013,3,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,44
2014,1,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,49
2014,1,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,69
2014,12,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,76
2014,3,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,60
2014,10,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,77
2014,1,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,58
2014,3,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,67
2014,10,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,67
2014,3,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,65
2014,10,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,44
2014,12,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,86
2014,6,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,49
2014,5,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,35
2014,7,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,60
2014,12,Sutton,Criminal Damage,Criminal Damage To Motor Vehicle,56
2014,11,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,38
2014,12,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,80
2014,8,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,41
2014,1,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,71
2014,10,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,86
2014,7,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,90
2014,11,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,113
2014,2,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,57
2014,10,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,89
2014,3,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,75
2014,6,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,100
2014,8,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,101
2014,12,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,69
2014,3,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,56
2014,5,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,75
2014,9,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,70
2014,12,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,65
2014,7,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,40
2014,5,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,56
2014,6,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,65
2014,5,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,89
2014,7,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,78
2014,2,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,54
2014,11,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,47
2014,6,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,71
2014,11,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,72
2014,4,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,60
2014,12,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,76
2014,8,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,71
2014,2,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,37
2014,9,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,74
2014,1,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,93
2014,3,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,55
2014,1,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,40
2014,9,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,62
2014,2,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,116
2014,4,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,55
2014,9,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,49
2014,4,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,48
2014,2,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,46
2014,4,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,93
2014,9,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,78
2014,3,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,57
2014,1,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,70
2014,12,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,53
2014,12,Tower Hamlets,Criminal Damage,Criminal Damage To Motor Vehicle,83
2014,2,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,73
2014,9,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,68
2014,2,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Motor Vehicle,40
2014,4,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Motor Vehicle,36
2014,12,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,42
2014,10,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,52
2014,4,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,48
2014,12,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,32
2014,10,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,140
2014,12,Richmond upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,51
2014,12,Kingston upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,33
2015,3,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,68
2015,10,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,86
2015,12,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,90
2015,1,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,87
2015,1,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,80
2015,3,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,57
2015,10,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,52
2015,10,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,66
2015,1,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,37
2015,3,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,48
2015,8,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,42
2015,12,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,103
2015,11,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,43
2015,12,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,87
2015,6,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,47
2015,5,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,47
2015,7,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,40
2015,12,Sutton,Criminal Damage,Criminal Damage To Motor Vehicle,49
2015,6,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,115
2015,7,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,94
2015,8,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,96
2015,9,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,83
2015,10,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,98
2015,1,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,62
2015,3,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,64
2015,5,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,105
2015,11,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,121
2015,4,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,79
2015,3,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,84
2015,10,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,70
2015,1,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,74
2015,2,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,70
2015,12,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,54
2015,9,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,48
2015,5,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,64
2015,6,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,50
2015,12,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,75
2015,6,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,85
2015,7,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,93
2015,11,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,78
2015,4,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,58
2015,2,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,50
2015,7,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,81
2015,8,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,77
2015,12,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,54
2015,8,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,50
2015,2,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,68
2015,4,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,85
2015,9,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,68
2015,1,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,60
2015,9,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,72
2015,4,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,87
2015,2,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,63
2015,2,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,44
2015,4,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,59
2015,12,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,82
2015,3,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,49
2015,10,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,65
2015,1,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,47
2015,12,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,103
2015,4,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Motor Vehicle,48
2015,2,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,45
2015,12,Tower Hamlets,Criminal Damage,Criminal Damage To Motor Vehicle,81
2015,9,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,67
2015,9,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Motor Vehicle,34
2015,12,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,68
2015,10,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,50
2015,4,Waltham Forest,Criminal Damage,Criminal Damage To Motor Vehicle,66
2015,12,Kingston upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,54
2015,9,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,62
2015,2,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Motor Vehicle,35
2015,5,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,98
2015,3,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,78
2015,12,Richmond upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,52
2015,12,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,26
2016,5,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,87
2016,8,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,83
2016,7,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,58
2016,6,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,72
2016,5,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,63
2016,11,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,38
2016,7,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,58
2016,5,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,63
2016,7,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,71
2016,10,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,94
2016,3,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,95
2016,11,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,94
2016,6,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,80
2016,1,Barnet,Criminal Damage,Criminal Damage To Motor Vehicle,63
2016,8,Camden,Criminal Damage,Criminal Damage To Motor Vehicle,57
2016,11,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,72
2016,8,Bexley,Criminal Damage,Criminal Damage To Motor Vehicle,58
2016,10,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,68
2016,3,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,83
2016,4,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,45
2016,3,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,64
2016,1,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,79
2016,10,Sutton,Criminal Damage,Criminal Damage To Motor Vehicle,61
2016,1,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,90
2016,2,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,40
2016,1,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,66
2016,10,Merton,Criminal Damage,Criminal Damage To Motor Vehicle,65
2016,10,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,82
2016,1,Sutton,Criminal Damage,Criminal Damage To Motor Vehicle,38
2016,9,Harrow,Criminal Damage,Criminal Damage To Motor Vehicle,41
2016,3,Newham,Criminal Damage,Criminal Damage To Motor Vehicle,77
2016,5,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,80
2016,6,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,58
2016,11,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,89
2016,7,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,83
2016,9,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,113
2016,2,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,106
2016,12,Enfield,Criminal Damage,Criminal Damage To Motor Vehicle,86
2016,7,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,94
2016,8,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,74
2016,4,Croydon,Criminal Damage,Criminal Damage To Motor Vehicle,115
2016,3,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,47
2016,5,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,102
2016,8,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,74
2016,1,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,45
2016,10,Hackney,Criminal Damage,Criminal Damage To Motor Vehicle,60
2016,12,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,99
2016,1,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,67
2016,10,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,98
2016,2,Havering,Criminal Damage,Criminal Damage To Motor Vehicle,62
2016,2,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,61
2016,6,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,92
2016,9,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,83
2016,11,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,74
2016,3,Hounslow,Criminal Damage,Criminal Damage To Motor Vehicle,56
2016,12,Greenwich,Criminal Damage,Criminal Damage To Motor Vehicle,79
2016,6,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,49
2016,8,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,51
2016,7,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,55
2016,5,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,65
2016,12,Redbridge,Criminal Damage,Criminal Damage To Motor Vehicle,48
2016,10,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,76
2016,11,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,56
2016,3,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,75
2016,1,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,60
2016,10,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,88
2016,7,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,94
2016,3,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,48
2016,6,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,60
2016,10,Tower Hamlets,Criminal Damage,Criminal Damage To Motor Vehicle,81
2016,3,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,73
2016,10,Richmond upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,40
2016,3,Richmond upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,38
2016,3,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,30
2016,3,Kingston upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,28
2016,10,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,69
2016,8,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,79
2016,1,Barking and Dagenham,Criminal Damage,Criminal Damage To Motor Vehicle,73
2016,1,Richmond upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,50
2016,1,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,58
2016,4,Lewisham,Criminal Damage,Criminal Damage To Motor Vehicle,79
2016,11,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,76
2016,5,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,48
2016,1,Tower Hamlets,Criminal Damage,Criminal Damage To Motor Vehicle,53
2016,1,Kingston upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,20
2016,12,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,106
2016,12,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Motor Vehicle,40
2016,10,Kensington and Chelsea,Criminal Damage,Criminal Damage To Motor Vehicle,31
2011,9,Barnet,Criminal Damage,Criminal Damage To Other Building,24
2011,12,Brent,Criminal Damage,Criminal Damage To Other Building,25
2011,4,Barnet,Criminal Damage,Criminal Damage To Other Building,26
2011,12,Bexley,Criminal Damage,Criminal Damage To Other Building,9
2011,12,Camden,Criminal Damage,Criminal Damage To Other Building,33
2011,2,Barnet,Criminal Damage,Criminal Damage To Other Building,17
2011,1,Harrow,Criminal Damage,Criminal Damage To Other Building,9
2011,9,Ealing,Criminal Damage,Criminal Damage To Other Building,20
2011,4,Ealing,Criminal Damage,Criminal Damage To Other Building,42
2011,2,Ealing,Criminal Damage,Criminal Damage To Other Building,26
2011,9,Merton,Criminal Damage,Criminal Damage To Other Building,13
2011,4,Sutton,Criminal Damage,Criminal Damage To Other Building,23
2011,11,Enfield,Criminal Damage,Criminal Damage To Other Building,15
2011,10,Croydon,Criminal Damage,Criminal Damage To Other Building,28
2011,6,Enfield,Criminal Damage,Criminal Damage To Other Building,17
2011,8,Enfield,Criminal Damage,Criminal Damage To Other Building,45
2011,5,Enfield,Criminal Damage,Criminal Damage To Other Building,25
2011,12,Lambeth,Criminal Damage,Criminal Damage To Other Building,26
2011,4,Newham,Criminal Damage,Criminal Damage To Other Building,22
2011,2,Sutton,Criminal Damage,Criminal Damage To Other Building,17
2011,8,Haringey,Criminal Damage,Criminal Damage To Other Building,32
2011,6,Haringey,Criminal Damage,Criminal Damage To Other Building,20
2011,3,Havering,Criminal Damage,Criminal Damage To Other Building,19
2011,4,Hounslow,Criminal Damage,Criminal Damage To Other Building,22
2011,3,Croydon,Criminal Damage,Criminal Damage To Other Building,24
2011,4,Hackney,Criminal Damage,Criminal Damage To Other Building,15
2011,9,Hackney,Criminal Damage,Criminal Damage To Other Building,18
2011,2,Hounslow,Criminal Damage,Criminal Damage To Other Building,9
2011,5,Haringey,Criminal Damage,Criminal Damage To Other Building,15
2011,5,Greenwich,Criminal Damage,Criminal Damage To Other Building,29
2011,5,Hillingdon,Criminal Damage,Criminal Damage To Other Building,18
2011,8,Greenwich,Criminal Damage,Criminal Damage To Other Building,29
2011,12,Islington,Criminal Damage,Criminal Damage To Other Building,21
2011,11,Redbridge,Criminal Damage,Criminal Damage To Other Building,13
2011,6,Redbridge,Criminal Damage,Criminal Damage To Other Building,12
2011,7,Hillingdon,Criminal Damage,Criminal Damage To Other Building,36
2011,2,Southwark,Criminal Damage,Criminal Damage To Other Building,24
2011,6,Hillingdon,Criminal Damage,Criminal Damage To Other Building,24
2011,7,Haringey,Criminal Damage,Criminal Damage To Other Building,19
2011,8,Waltham Forest,Criminal Damage,Criminal Damage To Other Building,34
2011,4,Barking and Dagenham,Criminal Damage,Criminal Damage To Other Building,15
2011,8,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Other Building,28
2011,5,Hammersmith and Fulham,Criminal Damage,Criminal Damage To Other Building,21
